3123858,ENTRE FOLHAS,5362,"0,634","8333,91"
3123908,ENTRE RIOS DE MINAS,15214,"0,672","10716,75"
3124005,ERVALIA,18829,"0,625","14502,18"
3124104,ESMERALDAS,70200,"0,671","8326,62"
3124203,ESPERA FELIZ,24773,"0,663","16587,26"
3124302,ESPINOSA,31624,"0,627","8139,71"
3124401,ESPIRITO SANTO DO DOURADO,4673,"0,685","15267,97"
3124500,ESTIVA,11321,"0,691","20158,51"
3124609,ESTRELA DALVA,2361,"0,71","10759,64"
3124708,ESTRELA DO INDAIA,3508,"0,676","23533,61"
3124807,ESTRELA DO SUL,7936,"0,696","15751,19"
3124906,EUGENOPOLIS,11218,"0,675","11904,45"
3125002,EWBANK DA CAMARA,3904,"0,676","9693,29"
3125101,EXTREMA,35474,"0,732","153743,36"
3125200,FAMA,2379,"0,717","13994,85"
3125309,FARIA LEMOS,3262,"0,687","13620,02"
3125408,FELICIO DOS SANTOS,4804,"0,606","7926,91"
3125507,SAO GONCALO DO RIO PRETO,3161,"0,64","8541,32"
3125606,FELISBURGO,7409,"0,583","7619,03"
3125705,FELIXLANDIA,15235,"0,648","16661,31"
3125804,FERNANDES TOURINHO,3394,"0,646","9653,4"
3125903,FERROS,9949,"0,603","9538,63"
3125952,FERVEDOURO,10957,"0,58","9765,5"
3126000,FLORESTAL,7386,"0,724","14063,96"
3126109,FORMIGA,67540,"0,755","19650,13"
3126208,FORMOSO,9431,"0,64","17777,02"
3126307,FORTALEZA DE MINAS,4387,"0,67","21542,36"
3126406,FORTUNA DE MINAS,2927,"0,696","11389,55"
3126505,FRANCISCO BADARO,10343,"0,622","5735,97"
3126604,FRANCISCO DUMONT,5187,"0,625","8331,52"
3126703,FRANCISCO SA,26181,"0,654","11411,27"
3126752,FRANCISCOPOLIS,5446,"0,603","9723,58"
3126802,FREI GASPAR,5891,"0,59","8396,18"
3126901,FREI INOCENCIO,9555,"0,648","8902,94"
3126950,FREI LAGONEGRO,3469,"0,543","7279,66"
3127008,FRONTEIRA,17701,"0,684","40947,22"
3127057,FRONTEIRA DOS VALES,4601,"0,592","6707,68"
3127073,FRUTA DE LEITE,5441,"0,544","6088,61"
3127107,FRUTAL,58962,"0,73","24431,36"
3127206,FUNILANDIA,4304,"0,655","11162,17"
3127305,GALILEIA,6844,"0,654","11114,34"
3127339,GAMELEIRAS,5122,"0,65","7123,1"
3127354,GLAUCILANDIA,3136,"0,679","8036,07"
3127370,GOIABEIRA,3328,"0,647","9631,01"
3127388,GOIANA,3940,"0,716","11945,06"
3127404,GONCALVES,4345,"0,683","11524,21"
3127503,GONZAGA,6145,"0,606","6827,33"
3127602,GOUVEIA,11833,"0,681","11291,95"
3127701,GOVERNADOR VALADARES,278685,"0,727","19531,13"
3127800,GRAO MOGOL,15779,"0,604","20204,67"
3127909,GRUPIARA,1389,"0,731","16718,61"
3128006,GUANHAES,34057,"0,686","17530,2"
3128105,GUAPE,14233,"0,679","13752,6"
3128204,GUARACIABA,10333,"0,623","7095,17"
3128253,GUARACIAMA,4954,"0,677","7462,23"
3128303,GUARANESIA,19025,"0,701","18832,77"
3128402,GUARANI,8903,"0,677","13464,92"
3128501,GUARARA,3818,"0,652","9931,6"
3128600,GUARDA-MOR,6591,"0,69","39801,52"
3128709,GUAXUPE,51750,"0,751","40159,14"
3128808,GUIDOVAL,7105,"0,683","13526,03"
3128907,GUIMARANIA,7971,"0,693","15627,35"
3129004,GUIRICEMA,8442,"0,674","9849,99"
3129103,GURINHATA,5704,"0,68","17908,61"
3129202,HELIODORA,6524,"0,657","12843,51"
3129301,IAPU,10867,"0,654","8657,86"
3129400,IBERTIOGA,5033,"0,657","10746,08"
3129509,IBIA,25035,"0,718","31416,62"
3129608,IBIAI,8351,"0,614","7859,5"
3129657,IBIRACATU,5975,"0,591","6195,7"
3129707,IBIRACI,13687,"0,706","30072,74"
3129806,IBIRITE,179015,"0,704","11154,6"
3129905,IBITIURA DE MINAS,3483,"0,674","13357,12"
3130002,IBITURUNA,2982,"0,675","10993,8"
3130051,ICARAI DE MINAS,11879,"0,624","6004,75"
3130101,IGARAPE,42246,"0,698","15919,47"
3130200,IGARATINGA,10709,"0,651","16145,34"
3130309,IGUATAMA,7971,"0,707","40965,07"
3130408,IJACI,6488,"0,714","53559,16"
3130507,ILICINEA,12303,"0,68","12510,72"
3130556,IMBE DE MINAS,6865,"0,553","8026,55"
3130606,INCONFIDENTES,7297,"0,692","10953,43"
3130655,INDAIABIRA,7363,"0,61","7776,46"
3130705,INDIANOPOLIS,6829,"0,674","100321,84"
3130804,INGAI,2757,"0,697","20052,72"
3130903,INHAPIM,24204,"0,658","10389,46"
3131000,INHAUMA,6228,"0,702","13406,48"
3131109,INIMUTABA,7467,"0,664","8563,19"
3131158,IPABA,18438,"0,665","6914,66"
3131208,IPANEMA,19717,"0,693","10410,41"
3131307,IPATINGA,261344,"0,771","32811,11"
3131406,IPIACU,4217,"0,696","14511,93"
3131505,IPUIUNA,10039,"0,686","13365,27"
3131604,IRAI DE MINAS,6944,"0,695","25639,43"
3131703,ITABIRA,119186,"0,756","32120,27"
3131802,ITABIRINHA DE MANTENA,11446,"0,653","7668,9"
3131901,ITABIRITO,51281,"0,73","58664,51"
3132008,ITACAMBIRA,5353,"0,628","10157,46"
3132107,ITACARAMBI,18142,"0,641","9592,72"
3132206,ITAGUARA,13278,"0,691","16328,41"
3132305,ITAIPE,12681,"0,552","7041,08"
3132404,ITAJUBA,96389,"0,787","28270,24"
